2175,"Embrace this season's occasions with this floral jacquard midi dress. The piece is beautifully tailored with a square neck corset-inspired bodice, flaring into a full, feminine-shaped midi skirt. Emphasise the luxe, petal-strewn fabric with complementary metallic heels.Expertly designed for those size 18 and above, our plus size collection is perfectly proportioned to ensure you look stylish at every shape.Style: Full Skirted DressDesign: FloralFabric: JacquardLength: MidiNeckline: SquareSleeve Length: Strappy"
2176,"Lend a romantic feel to spring dressing with this midi. Defined by its square neckline and intricate lace, this stunning dress lends a fresh, spring-ready feel to balmy days.Style: Full Skirted DressFabric: LaceLength: MidiNeckline: SquareSleeve Length: Short Sleeve"
2177,Style: Full Skirted DressFabric: MeshLength: MidiNeckline: V NeckSleeve Length: Cap Sleeve
2178,Style: Mini DressFabric: MeshLength: MiniNeckline: High NeckSleeve Length: Sleeveless
2179,Style: Pencil DressFabric: JacquardLength: MiniNeckline: HalterneckSleeve Length: Sleeveless
2180,"Marrying a lacy bodice with printed pleats, this extra-special dress from our collaboration with the talented Nick Grindrod is certain to garner admiring glances. Its colourful chevrons offset contrast lace panelling and a sleeveless cut - take advantage of the skirt's swishiness with sky-high colour-pop heels.Expertly designed for those size 18 and above, our plus size collection is perfectly proportioned to ensure you look stylish at every shape.Style: Fit & Flare DressFabric: GeorgetteLength: MidiNeckline: CrewSleeve Length: Short Sleeve"
2181,None
2182,Style: Full Skirted DressFabric: TwillLength: MidiNeckline: BardotSleeve Length: Sleeveless
2183,"Sweep into your next soiree in this statement-making wrap dress. Expertly combining frothy, printed mesh with a gothic motif and gauzy sleeves, it adds an air of ethereal drama to every occasion. We love how its wrap-over V-neckline and swishy, full-length skirt further add to the opulent effect.Style: Maxi DressFabric: MeshLength: MaxiNeckline: WrapSleeve Length: Long Sleeve"
2184,"Strike a pose in this tipped organza halter dress. Defined by its textured floral print and sweeping fit-and-flare silhouette, it encapsulates the best of feminine styling. Skip your favourite necklace and opt for bold drop earrings to let the halter neckline and opulent bow closure shine.Style: A-Line DressDesign: JacquardFabric: OrganzaLength: MidiNeckline: HalterneckSleeve Length: Sleeveless"
2185,Style: Fluid DressFabric: Hand StitchLength: Maxi
2186,"Treading the line between playful and polished, this striking maxi dress makes a stunning choice for your special day. It shows off tufted frills that frame the halter neckline and sweep alluringly around the skirt, accenting a dramatic back bow closure. The sweeping skirt comes detailed with a sultry hem split to show a seductive - but elegant - sliver of skin as you stride confidently up the aisle.Style: A-Line DressDesign: PlainFabric: GeorgetteLength: MaxiNeckline: PlungeSleeve Length: Strappy"
2187,Style: A-Line DressFabric: ChiffonLength: MaxiNeckline: SweetheartSleeve Length: Cap Sleeve
2188,"Be a blooming beautiful bride in this elegant, balletic style. Defined by its ruched bodice and diaphanous chiffon layers, this strappy design makes a mesmerising choice for brides with a love of timeless looks.Style: Full Skirted DressFabric: ChiffonLength: MidiNeckline: V NeckSleeve Length: Strappy"
2189,Style: Fit & Flare DressFabric: Scuba CrepeLength: MidiNeckline: Racer Neck
2190,"Designed as part of our Coast x Nick Grindrod: Abstract Beauty collection, this exclusive limited-edition piece celebrates artist Nick Grindrod's geometric forms and impeccable eye for colour. Echoing Coast's creative approach to design, our occasionwear is the ultimate canvas for Nick's wonderfully bold compositions.This colour-pop tailored dress artfully complements Nick Grindrod's gesturally abstract works. Made to stand out with its bold colouration, the piece also creates an ultra-powerful silhouette with its fitted shape, cut-our detail and midi length skirt. Style: Pencil DressFabric: SatinLength: MidiNeckline: BardotSleeve Length: Strappy"
2191,Style: Fit & Flare DressDesign: PlainFabric: LaceLength: MidiNeckline: High NeckSleeve Length: Sleeveless
2192,"A true diamond of a dress. This silky satin midi showcases textured ruching framing the bust along with a diamondshaped panel and fluttery sleeves. Cut to skim the curves with its flowing skirt and Vneckline, it makes a captivating addition to any dress collection.Style: A-Line DressDesign: PlainFabric: SatinLength: MidiNeckline: V NeckSleeve Length: Short SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with responsibly sourced viscose, helping to protect our world's forests.Find out more about our material goalsReady For The Future Guidelines"
2193,"Pioneering simplicity and elegance, this crisp poplin dress is the perfect addition to your summer wardrobe. Balloon sleeves complement the A-line skirt but can also be detached for an alternative look. Style with white mule sandals to complete this classic warm weather ensemble.Style: Fit & Flare DressDesign: PlainFabric: CottonLength: MaxiNeckline: BandeauSleeve Length: Sleeveless"
2194,Style: Pencil DressFabric: Scuba CrepeLength: MidiNeckline: Round NeckSleeve Length: Sleeveless
2195,Style: Midi DressFabric: Fancy FabricLength: MidiNeckline: High NeckSleeve Length: Long Sleeve
2196,Style: Wrap DressDesign: PlainFabric: GeorgetteLength: MidiNeckline: WrapSleeve Length: Long Sleeve
2197,Style: Pencil DressDesign: PlainFabric: CrepeLength: MidiNeckline: CrewSleeve Length: Long Sleeve
2198,"Subtly seductive, this maxi dress is a definite showstopper. Slinky material gently hugs the silhouette, while the plunge neckline and split leg detail add a sense of allure. Style: Maxi DressFabric: ItyLength: MaxiNeckline: V NeckSleeve Length: Sleeveless"
2199,Style: A-Line DressDesign: PlainFabric: ChiffonLength: MidiNeckline: CrewSleeve Length: Cap Sleeve
2200,Style: A-Line DressFabric: SequinLength: MaxiNeckline: V NeckSleeve Length: Sleeveless
2201,Style: A-Line DressDesign: PlainFabric: JacquardLength: MidiNeckline: V NeckSleeve Length: Strappy
2202,"Timeless aesthetics are composed with captivating allure for this boldly feminine midi dress. Masterfully structured from a sculpting pont composition that frames the silhouette with unapologetic confidence, it has a contemporary notched neckline before falling to the flowing lengths of a mid-length hem. Defining the frame with the modern contrast of a waist belt, this piece calls for stilettos and glossy hair.Style: Skater DressFabric: Ponte RomaNeckline: NotchSleeve Length: Long Sleeve"
2203,"Whether worn to underpin a gauzy embellished cape or styled alone for a dramatic twist, this elegant maxi dress feels perfect for your special day. It shows off a sculpting bustier with moulded cups, and a sweeping maxi skirt that pools elegantly at the floor for a satisfying sweep as you stride up the aisle.Style: A-Line DressDesign: PatternedFabric: LaceLength: MaxiNeckline: SweetheartSleeve Length: Strappy"
2204,"Embrace the tantalising texture of this ornate maxi dress. Intricately embroidered with petals and climbing stems, it injects touchable allure to special occasions. The deep V-neckline is complemented by a sleek, sleeveless silhouette complete with dramatic, floor-sweeping skirt and a classic, square-cut back.Expertly designed for those size 18 and above, our plus size collection is perfectly proportioned to ensure you look stylish at every shape.Style: A-Line DressDesign: PlainFabric: Fancy FabricLength: MaxiNeckline: V NeckSleeve Length: Strappy"
2205,"Simple but stunning, this satin midi dress shows off a clean-lined V-neck bodice, pressed pleats adorning the skirt and a modern square-cut back. Designed to skim over and flatter an hourglass figure, it makes a confidence-boosting choice for bridesmaid duties.Expertly designed for those size 18 and above, our plus size collection is perfectly proportioned to ensure you look stylish at every shape.Style: Full Skirted DressDesign: PlainFabric: SatinLength: MidiNeckline: V NeckSleeve Length: Sleeveless"
2206,"Tulle pretty to not steal the spotlight, our frothy maxi dress shows off a two-tone finish and dreamy texture, Finish off the fairytale look with sparkling accessories and a smile.Style: Full Skirted DressFabric: TulleLength: MaxiNeckline: WrapSleeve Length: Sleeveless"
2207,Style: Pencil DressFabric: YepkaLength: MidiNeckline: Square
2208,"Adorned with a feminine flurry of frills, this floral-print dress brings easy opulence to special events. Fluttering angel-wing sleeves offset a wrap-over silhouette and gently ruffled hem that swishes elegantly as you step into the party.Style: Wrap DressFabric: GeorgetteLength: MaxiNeckline: WrapSleeve Length: Short Sleeve"
2209,"A true after-dark stunner, this rose-pink maxi dress combines a structured corset-style bodice with a liquid-like fishtail skirt. Nodding to the hedonistic '80s era, it brings instant drama to special occasions.Style: Bodycon DressDesign: PlainFabric: MeshLength: MaxiNeckline: SweetheartSleeve Length: Strappy"
2210,Style: Pencil DressDesign: PlainFabric: CrepeLength: MiniNeckline: V NeckSleeve Length: Sleeveless
2211,Style: Pencil DressDesign: PlainFabric: YepkaLength: MiniNeckline: SquareSleeve Length: Cap Sleeve
2212,Style: A-Line DressDesign: PlainFabric: LuvitoLength: MaxiNeckline: HalterneckSleeve Length: Sleeveless
2213,Style: Pencil DressDesign: FloralFabric: SequinLength: MidiNeckline: V NeckSleeve Length: Short Sleeve
2214,"In sunny, sunflower-yellow, this strapless dress adds instant joy-boosting appeal to your wardrobe. Cut with layered ruffles that ripple over the bust, it makes a playful - but polished - companion at your next party. The column-style pencil silhouette skims the silhouette to create a flattering finish, offsetting the sporty scuba fabric to perfection.Style: Midi DressFabric: ScubaSleeve Length: Sleeveless"
2215,"Style: A-Line DressDesign: PrintedFabric: SatinLength: MidiNeckline: V NeckSleeve Length: Short SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with responsibly sourced viscose, helping to protect our world's forests.Find out more about our material goalsReady For The Future Guidelines"
2216,"Draping down to the feet in a cloud of satin, this premium maxi dress exudes dreamlike appeal. It shows off slim, dual straps that cross over elegantly at the back along with a plunging V-neck bodice and luxe, languid silhouette.Style: A-Line DressDesign: PlainFabric: CrepeLength: MaxiNeckline: HalterneckSleeve Length: Sleeveless"
2217,"This dress brings subtle glamour to your occasionwear. Accented by a delicate diamante trim, the piece is crafted out of a flowing fabrication that forms a row of ruffles at the bodice and flows beautifully into a maxi skirt. Its caped-style bodice offers extra coverage, while the front and back V-neck are alluring touches.Style: Shift DressFabric: GeorgetteLength: MaxiNeckline: V NeckSleeve Length: Short Sleeve"
2218,"Putting a feminine twist on everyday dressing, this printed midi dress shows off a romantic sweetheart bodice, short sleeves and a swishy, pleated skirt. Add black accessories to let the playful pattern shine.Style: Shift DressDesign: FloralFabric: GeorgetteLength: MidiNeckline: SweetheartSleeve Length: Short Sleeve"
